Date,Month,Port_Name,Vessels_In_Queue,Cargo_Traffic_KMT,Waiting_Days
2026-03-20,3,Taboneo Anchorage,3,72.3,2.24
2026-03-21,3,Haldia Dock Complex,2,81.4,3.25
2026-03-21,3,Paradip Port,4,96.5,2.83
2026-03-21,3,Vizag Port,10,51.7,3.12
2026-03-21,3,Dhamra Port,3,89.0,2.36
2026-03-21,3,Hay Point Coal Terminal,5,79.4,2.2
2026-03-21,3,Taboneo Anchorage,1,93.5,1.71
2026-03-22,3,Haldia Dock Complex,4,99.6,3.71
2026-03-22,3,Paradip Port,12,79.0,4.19
2026-03-22,3,Vizag Port,5,45.6,2.59
2026-03-22,3,Dhamra Port,5,87.7,2.22
2026-03-22,3,Hay Point Coal Terminal,3,68.4,2.18
2026-03-22,3,Taboneo Anchorage,3,52.2,1.82
2026-03-23,3,Haldia Dock Complex,5,45.7,3.91
2026-03-23,3,Paradip Port,3,73.3,2.52
2026-03-23,3,Vizag Port,7,77.5,2.85
2026-03-23,3,Dhamra Port,4,68.7,2.39
2026-03-23,3,Hay Point Coal Terminal,7,45.4,2.7
2026-03-23,3,Taboneo Anchorage,7,65.6,2.57
2026-03-24,3,Haldia Dock Complex,8,60.7,4.16
2026-03-24,3,Paradip Port,5,73.4,2.81
2026-03-24,3,Vizag Port,2,68.8,2.24
2026-03-24,3,Dhamra Port,7,80.3,2.61
2026-03-24,3,Hay Point Coal Terminal,5,99.5,2.6
2026-03-24,3,Taboneo Anchorage,5,103.3,2.85
2026-03-25,3,Haldia Dock Complex,4,99.4,3.96
2026-03-25,3,Paradip Port,4,88.2,3.0
2026-03-25,3,Vizag Port,4,58.7,2.48
2026-03-25,3,Dhamra Port,4,84.1,2.16
2026-03-25,3,Hay Point Coal Terminal,3,62.3,2.24
2026-03-25,3,Taboneo Anchorage,2,86.3,2.25
2026-03-26,3,Haldia Dock Complex,3,82.3,3.78
2026-03-26,3,Paradip Port,6,65.1,2.74
2026-03-26,3,Vizag Port,6,80.9,2.53
2026-03-26,3,Dhamra Port,6,57.9,1.98
2026-03-26,3,Hay Point Coal Terminal,10,63.5,3.16
2026-03-26,3,Taboneo Anchorage,4,54.8,2.48
2026-03-27,3,Haldia Dock Complex,10,74.0,4.59
2026-03-27,3,Paradip Port,9,105.6,3.47
2026-03-27,3,Vizag Port,6,44.1,2.53
2026-03-27,3,Dhamra Port,4,85.3,2.27
2026-03-27,3,Hay Point Coal Terminal,5,89.5,2.75
2026-03-27,3,Taboneo Anchorage,2,63.8,1.89
2026-03-28,3,Haldia Dock Complex,8,87.4,4.27
2026-03-28,3,Paradip Port,6,56.7,2.99
2026-03-28,3,Vizag Port,1,51.8,2.0
2026-03-28,3,Dhamra Port,8,72.2,2.91
2026-03-28,3,Hay Point Coal Terminal,3,100.8,2.41
2026-03-28,3,Taboneo Anchorage,2,45.6,1.75
2026-03-29,3,Haldia Dock Complex,3,78.2,3.46
2026-03-29,3,Paradip Port,9,77.2,3.23
2026-03-29,3,Vizag Port,7,43.2,2.72
2026-03-29,3,Dhamra Port,9,77.8,3.15
2026-03-29,3,Hay Point Coal Terminal,8,94.9,3.11
2026-03-29,3,Taboneo Anchorage,2,42.2,1.88
2026-03-30,3,Haldia Dock Complex,2,43.6,3.4
2026-03-30,3,Paradip Port,10,101.2,3.78
2026-03-30,3,Vizag Port,3,103.8,2.71
2026-03-30,3,Dhamra Port,7,68.5,2.91
2026-03-30,3,Hay Point Coal Terminal,5,55.8,2.25
2026-03-30,3,Taboneo Anchorage,3,93.1,2.29
2026-03-31,3,Haldia Dock Complex,2,61.0,3.2
2026-03-31,3,Paradip Port,5,36.4,2.79
2026-03-31,3,Vizag Port,8,58.0,2.8
2026-03-31,3,Dhamra Port,5,70.3,1.81
2026-03-31,3,Hay Point Coal Terminal,4,67.6,2.39
2026-03-31,3,Taboneo Anchorage,7,61.5,2.83
2026-04-01,4,Haldia Dock Complex,5,39.4,3.5
2026-04-01,4,Paradip Port,2,80.4,2.25
2026-04-01,4,Vizag Port,8,68.2,2.76
2026-04-01,4,Dhamra Port,4,87.7,2.44
2026-04-01,4,Hay Point Coal Terminal,6,100.9,3.01
2026-04-01,4,Taboneo Anchorage,5,65.7,2.37
2026-04-02,4,Haldia Dock Complex,1,51.3,2.82
2026-04-02,4,Paradip Port,7,56.0,3.69
2026-04-02,4,Vizag Port,0,98.3,1.81
2026-04-02,4,Dhamra Port,5,43.0,2.34
2026-04-02,4,Hay Point Coal Terminal,1,100.7,2.24
2026-04-02,4,Taboneo Anchorage,2,63.8,1.99
2026-04-03,4,Haldia Dock Complex,3,41.7,3.29
2026-04-03,4,Paradip Port,3,90.4,3.01
2026-04-03,4,Vizag Port,3,56.7,1.89
2026-04-03,4,Dhamra Port,6,80.5,2.61
2026-04-03,4,Hay Point Coal Terminal,1,103.1,2.17
2026-04-03,4,Taboneo Anchorage,6,87.0,2.7
2026-04-04,4,Haldia Dock Complex,4,50.5,3.23
2026-04-04,4,Paradip Port,2,105.9,2.3
2026-04-04,4,Vizag Port,5,102.0,2.82
2026-04-04,4,Dhamra Port,3,40.8,2.08
2026-04-04,4,Hay Point Coal Terminal,2,48.0,1.5
2026-04-04,4,Taboneo Anchorage,5,97.4,2.45
2026-04-05,4,Haldia Dock Complex,6,100.5,4.24
2026-04-05,4,Paradip Port,2,52.0,2.52
2026-04-05,4,Vizag Port,4,83.2,2.03
2026-04-05,4,Dhamra Port,3,106.7,2.54
2026-04-05,4,Hay Point Coal Terminal,5,69.4,2.28
2026-04-05,4,Taboneo Anchorage,3,53.8,1.95
2026-04-06,4,Haldia Dock Complex,8,63.2,3.92
2026-04-06,4,Paradip Port,2,101.7,2.8
2026-04-06,4,Vizag Port,6,56.8,2.54
2026-04-06,4,Dhamra Port,4,57.3,2.4
2026-04-06,4,Hay Point Coal Terminal,2,82.2,2.49
2026-04-06,4,Taboneo Anchorage,3,63.6,1.76
2026-04-07,4,Haldia Dock Complex,4,68.9,3.55
2026-04-07,4,Paradip Port,3,95.7,2.5
2026-04-07,4,Vizag Port,8,87.3,2.99
2026-04-07,4,Dhamra Port,4,75.0,2.39
2026-04-07,4,Hay Point Coal Terminal,1,60.3,2.1
2026-04-07,4,Taboneo Anchorage,5,82.3,2.43
2026-04-08,4,Haldia Dock Complex,4,81.1,3.62
2026-04-08,4,Paradip Port,6,48.6,2.84
2026-04-08,4,Vizag Port,4,88.3,2.93
2026-04-08,4,Dhamra Port,4,74.7,1.94
2026-04-08,4,Hay Point Coal Terminal,8,59.0,2.61
2026-04-08,4,Taboneo Anchorage,3,45.0,2.0
2026-04-09,4,Haldia Dock Complex,3,101.9,3.81
2026-04-09,4,Paradip Port,4,64.6,2.97
2026-04-09,4,Vizag Port,3,65.4,2.22
2026-04-09,4,Dhamra Port,11,104.5,3.51
2026-04-09,4,Hay Point Coal Terminal,5,87.9,2.61
2026-04-09,4,Taboneo Anchorage,6,60.3,2.89
2026-04-10,4,Haldia Dock Complex,2,107.0,3.64
2026-04-10,4,Paradip Port,1,52.2,2.21
2026-04-10,4,Vizag Port,2,41.4,1.76
2026-04-10,4,Dhamra Port,12,49.8,3.35
2026-04-10,4,Hay Point Coal Terminal,5,42.6,2.28
2026-04-10,4,Taboneo Anchorage,6,97.4,2.59
2026-04-11,4,Haldia Dock Complex,5,91.7,3.89
2026-04-11,4,Paradip Port,7,88.9,3.29
2026-04-11,4,Vizag Port,1,100.9,2.22
2026-04-11,4,Dhamra Port,7,79.9,2.83
2026-04-11,4,Hay Point Coal Terminal,8,87.3,2.84
2026-04-11,4,Taboneo Anchorage,3,76.9,2.36
2026-04-12,4,Haldia Dock Complex,2,74.5,3.04
2026-04-12,4,Paradip Port,6,71.6,2.94
2026-04-12,4,Vizag Port,1,67.9,2.13
2026-04-12,4,Dhamra Port,4,91.8,2.18
2026-04-12,4,Hay Point Coal Terminal,2,99.7,2.68
2026-04-12,4,Taboneo Anchorage,2,67.0,2.08
2026-04-13,4,Haldia Dock Complex,4,80.9,3.29
2026-04-13,4,Paradip Port,2,37.8,2.06
2026-04-13,4,Vizag Port,2,91.7,2.26
2026-04-13,4,Dhamra Port,6,106.2,3.08
2026-04-13,4,Hay Point Coal Terminal,3,47.0,1.96
2026-04-13,4,Taboneo Anchorage,4,106.0,2.65
2026-04-14,4,Haldia Dock Complex,6,65.1,4.01
2026-04-14,4,Paradip Port,6,61.7,2.95
2026-04-14,4,Vizag Port,0,93.9,1.9
2026-04-14,4,Dhamra Port,6,51.9,2.86
2026-04-14,4,Hay Point Coal Terminal,8,102.6,3.35
2026-04-14,4,Taboneo Anchorage,3,72.9,2.22
2026-04-15,4,Haldia Dock Complex,6,49.9,3.58
2026-04-15,4,Paradip Port,3,99.3,3.12
2026-04-15,4,Vizag Port,4,89.7,2.15
2026-04-15,4,Dhamra Port,2,59.6,1.68
2026-04-15,4,Hay Point Coal Terminal,5,106.4,2.6
2026-04-15,4,Taboneo Anchorage,3,61.1,2.34
2026-04-16,4,Haldia Dock Complex,5,88.9,4.2
2026-04-16,4,Paradip Port,3,59.0,2.63
2026-04-16,4,Vizag Port,6,75.3,2.78
2026-04-16,4,Dhamra Port,3,41.6,1.95
2026-04-16,4,Hay Point Coal Terminal,1,89.7,2.02
2026-04-16,4,Taboneo Anchorage,7,56.9,2.45
2026-04-17,4,Haldia Dock Complex,5,101.6,3.44
2026-04-17,4,Paradip Port,3,52.4,2.55
2026-04-17,4,Vizag Port,6,96.0,2.51
2026-04-17,4,Dhamra Port,5,68.3,2.49
2026-04-17,4,Hay Point Coal Terminal,5,63.4,2.75
2026-04-17,4,Taboneo Anchorage,2,97.4,2.4
2026-04-18,4,Haldia Dock Complex,7,37.3,4.08
2026-04-18,4,Paradip Port,4,96.2,2.6
2026-04-18,4,Vizag Port,2,39.1,2.16
2026-04-18,4,Dhamra Port,5,69.6,2.32
2026-04-18,4,Hay Point Coal Terminal,6,75.8,2.47
2026-04-18,4,Taboneo Anchorage,1,64.9,1.75
2026-04-19,4,Haldia Dock Complex,1,95.4,2.98
2026-04-19,4,Paradip Port,4,39.8,2.66
2026-04-19,4,Vizag Port,6,72.0,2.99
2026-04-19,4,Dhamra Port,5,100.1,2.66
2026-04-19,4,Hay Point Coal Terminal,7,77.7,2.78
2026-04-19,4,Taboneo Anchorage,7,59.5,2.75
2026-04-20,4,Haldia Dock Complex,4,99.3,3.32
2026-04-20,4,Paradip Port,3,80.7,2.74
2026-04-20,4,Vizag Port,1,75.8,1.54
2026-04-20,4,Dhamra Port,3,72.8,2.53
2026-04-20,4,Hay Point Coal Terminal,4,50.6,2.13
2026-04-20,4,Taboneo Anchorage,4,91.5,2.59
2026-04-21,4,Haldia Dock Complex,2,71.4,3.3
2026-04-21,4,Paradip Port,7,103.6,3.49
2026-04-21,4,Vizag Port,6,95.5,2.79
2026-04-21,4,Dhamra Port,4,47.5,1.84
2026-04-21,4,Hay Point Coal Terminal,6,47.3,2.31
2026-04-21,4,Taboneo Anchorage,2,55.7,1.61
2026-04-22,4,Haldia Dock Complex,1,96.7,3.38
2026-04-22,4,Paradip Port,7,86.8,3.31
2026-04-22,4,Vizag Port,3,48.4,1.97
2026-04-22,4,Dhamra Port,5,79.5,2.31
2026-04-22,4,Hay Point Coal Terminal,6,85.7,2.51
2026-04-22,4,Taboneo Anchorage,4,45.4,2.36
2026-04-23,4,Haldia Dock Complex,1,67.1,3.42
2026-04-23,4,Paradip Port,5,42.2,2.56
2026-04-23,4,Vizag Port,6,77.7,2.6
2026-04-23,4,Dhamra Port,7,89.1,2.86
2026-04-23,4,Hay Point Coal Terminal,5,42.6,2.38
2026-04-23,4,Taboneo Anchorage,4,70.7,2.31
2026-04-24,4,Haldia Dock Complex,5,107.7,4.08
2026-04-24,4,Paradip Port,6,42.2,2.97
2026-04-24,4,Vizag Port,7,91.0,2.79
2026-04-24,4,Dhamra Port,7,92.9,2.83
2026-04-24,4,Hay Point Coal Terminal,4,71.5,2.29
2026-04-24,4,Taboneo Anchorage,3,61.0,2.06
2026-04-25,4,Haldia Dock Complex,6,65.8,3.7
2026-04-25,4,Paradip Port,6,59.5,2.74
2026-04-25,4,Vizag Port,4,51.8,2.25
2026-04-25,4,Dhamra Port,3,94.5,2.22
2026-04-25,4,Hay Point Coal Terminal,3,50.5,2.22
2026-04-25,4,Taboneo Anchorage,3,50.1,2.25
2026-04-26,4,Haldia Dock Complex,4,66.6,3.53
2026-04-26,4,Paradip Port,8,82.1,3.33
2026-04-26,4,Vizag Port,4,85.7,2.37
2026-04-26,4,Dhamra Port,5,53.4,2.65
2026-04-26,4,Hay Point Coal Terminal,3,40.8,1.87
2026-04-26,4,Taboneo Anchorage,9,101.2,4.1
2026-04-27,4,Haldia Dock Complex,2,81.1,3.5
2026-04-27,4,Paradip Port,8,41.6,3.41
2026-04-27,4,Vizag Port,7,41.1,2.8
2026-04-27,4,Dhamra Port,3,40.5,1.76
2026-04-27,4,Hay Point Coal Terminal,2,91.7,2.31
2026-04-27,4,Taboneo Anchorage,6,71.5,2.49
2026-04-28,4,Haldia Dock Complex,2,52.8,2.99
2026-04-28,4,Paradip Port,4,80.2,2.95
2026-04-28,4,Vizag Port,7,97.0,2.69
2026-04-28,4,Dhamra Port,2,49.3,1.84
2026-04-28,4,Hay Point Coal Terminal,7,87.0,3.16
2026-04-28,4,Taboneo Anchorage,5,104.6,2.87
2026-04-29,4,Haldia Dock Complex,3,98.5,3.83
2026-04-29,4,Paradip Port,4,53.3,2.53
2026-04-29,4,Vizag Port,7,98.1,3.12
2026-04-29,4,Dhamra Port,3,74.6,2.26
2026-04-29,4,Hay Point Coal Terminal,6,44.5,2.26
2026-04-29,4,Taboneo Anchorage,6,94.2,2.52
2026-04-30,4,Haldia Dock Complex,6,41.1,3.83
2026-04-30,4,Paradip Port,6,79.0,3.22
2026-04-30,4,Vizag Port,5,107.8,2.5
2026-04-30,4,Dhamra Port,3,52.6,2.24
2026-04-30,4,Hay Point Coal Terminal,6,66.3,2.68
2026-04-30,4,Taboneo Anchorage,6,97.5,2.86
2026-05-01,5,Haldia Dock Complex,4,79.9,3.53
2026-05-01,5,Paradip Port,4,56.1,2.96
2026-05-01,5,Vizag Port,2,92.3,1.97
2026-05-01,5,Dhamra Port,6,44.8,2.55
2026-05-01,5,Hay Point Coal Terminal,6,93.7,2.97
2026-05-01,5,Taboneo Anchorage,4,67.8,2.14
2026-05-02,5,Haldia Dock Complex,4,104.2,3.46
2026-05-02,5,Paradip Port,7,54.2,3.17
2026-05-02,5,Vizag Port,5,103.4,2.59
2026-05-02,5,Dhamra Port,4,67.1,2.29
2026-05-02,5,Hay Point Coal Terminal,7,62.0,2.45
2026-05-02,5,Taboneo Anchorage,4,37.6,2.26
2026-05-03,5,Haldia Dock Complex,2,67.4,3.29
2026-05-03,5,Paradip Port,9,86.9,3.39
2026-05-03,5,Vizag Port,6,93.2,2.54
2026-05-03,5,Dhamra Port,6,41.0,2.12
2026-05-03,5,Hay Point Coal Terminal,0,101.8,1.69
2026-05-03,5,Taboneo Anchorage,6,49.8,2.01
2026-05-04,5,Haldia Dock Complex,3,84.7,3.74
2026-05-04,5,Paradip Port,8,67.9,3.34
2026-05-04,5,Vizag Port,3,106.5,2.26
2026-05-04,5,Dhamra Port,4,50.4,2.09
2026-05-04,5,Hay Point Coal Terminal,3,79.7,2.08
2026-05-04,5,Taboneo Anchorage,5,60.4,2.18
2026-05-05,5,Haldia Dock Complex,5,78.9,3.77
2026-05-05,5,Paradip Port,4,71.0,2.74
2026-05-05,5,Vizag Port,4,54.1,2.32
2026-05-05,5,Dhamra Port,8,91.4,2.8
2026-05-05,5,Hay Point Coal Terminal,3,106.3,2.0
2026-05-05,5,Taboneo Anchorage,5,60.0,2.39
2026-05-06,5,Haldia Dock Complex,2,40.5,3.48
2026-05-06,5,Paradip Port,5,39.2,2.84
2026-05-06,5,Vizag Port,5,45.6,2.61
2026-05-06,5,Dhamra Port,5,87.3,2.58
2026-05-06,5,Hay Point Coal Terminal,1,78.9,1.92
2026-05-06,5,Taboneo Anchorage,7,68.6,2.86
2026-05-07,5,Haldia Dock Complex,8,42.2,4.04
2026-05-07,5,Paradip Port,9,46.5,3.14
2026-05-07,5,Vizag Port,7,57.1,2.68
2026-05-07,5,Dhamra Port,6,103.0,2.84
2026-05-07,5,Hay Point Coal Terminal,10,98.5,3.29
2026-05-07,5,Taboneo Anchorage,2,49.9,1.77
2026-05-08,5,Haldia Dock Complex,3,86.1,3.88
2026-05-08,5,Paradip Port,4,71.1,3.01
2026-05-08,5,Vizag Port,4,58.3,2.22
2026-05-08,5,Dhamra Port,3,78.8,2.4
2026-05-08,5,Hay Point Coal Terminal,4,65.1,2.17
2026-05-08,5,Taboneo Anchorage,5,75.3,1.98
2026-05-09,5,Haldia Dock Complex,9,99.5,4.36
2026-05-09,5,Paradip Port,9,73.2,3.17
2026-05-09,5,Vizag Port,2,65.2,1.95
2026-05-09,5,Dhamra Port,4,98.8,2.72
2026-05-09,5,Hay Point Coal Terminal,7,60.1,2.22
2026-05-09,5,Taboneo Anchorage,1,51.3,2.1
2026-05-10,5,Haldia Dock Complex,8,69.9,4.28
2026-05-10,5,Paradip Port,4,101.6,3.1
2026-05-10,5,Vizag Port,4,90.1,2.15
2026-05-10,5,Dhamra Port,4,43.4,2.03
2026-05-10,5,Hay Point Coal Terminal,5,87.2,2.7
2026-05-10,5,Taboneo Anchorage,4,39.8,2.37
2026-05-11,5,Haldia Dock Complex,9,100.1,4.29
2026-05-11,5,Paradip Port,6,62.3,3.04
2026-05-11,5,Vizag Port,4,51.1,2.21
2026-05-11,5,Dhamra Port,9,51.0,3.18
2026-05-11,5,Hay Point Coal Terminal,5,99.2,2.48
2026-05-11,5,Taboneo Anchorage,4,105.8,2.6
2026-05-12,5,Haldia Dock Complex,7,66.9,4.51
2026-05-12,5,Paradip Port,3,59.4,2.58
2026-05-12,5,Vizag Port,6,72.1,2.56
2026-05-12,5,Dhamra Port,5,94.6,2.76
2026-05-12,5,Hay Point Coal Terminal,3,46.6,2.39
2026-05-12,5,Taboneo Anchorage,8,37.2,2.82
2026-05-13,5,Haldia Dock Complex,8,59.2,4.1
2026-05-13,5,Paradip Port,2,78.1,2.47
2026-05-13,5,Vizag Port,2,43.6,1.67
2026-05-13,5,Dhamra Port,7,107.5,2.86
2026-05-13,5,Hay Point Coal Terminal,3,107.2,2.44
2026-05-13,5,Taboneo Anchorage,7,104.1,3.16
2026-05-14,5,Haldia Dock Complex,9,101.5,4.38
2026-05-14,5,Paradip Port,3,102.3,2.47
2026-05-14,5,Vizag Port,4,95.4,2.82
2026-05-14,5,Dhamra Port,3,38.4,2.1
2026-05-14,5,Hay Point Coal Terminal,4,66.9,2.26
2026-05-14,5,Taboneo Anchorage,3,104.2,2.63
2026-05-15,5,Haldia Dock Complex,1,47.3,2.85
2026-05-15,5,Paradip Port,3,81.1,2.99
2026-05-15,5,Vizag Port,5,52.0,2.43
2026-05-15,5,Dhamra Port,5,51.7,2.43
2026-05-15,5,Hay Point Coal Terminal,1,49.8,1.46
2026-05-15,5,Taboneo Anchorage,11,74.7,3.38
2026-05-16,5,Haldia Dock Complex,6,96.9,3.96
2026-05-16,5,Paradip Port,5,61.3,2.49
2026-05-16,5,Vizag Port,3,39.0,1.98
2026-05-16,5,Dhamra Port,1,83.2,1.9
2026-05-16,5,Hay Point Coal Terminal,4,102.6,2.36
2026-05-16,5,Taboneo Anchorage,6,69.8,2.56
2026-05-17,5,Haldia Dock Complex,1,92.3,3.3
2026-05-17,5,Paradip Port,3,78.0,2.5
2026-05-17,5,Vizag Port,1,83.8,1.67
2026-05-17,5,Dhamra Port,2,82.3,2.08
2026-05-17,5,Hay Point Coal Terminal,1,46.8,2.0
2026-05-17,5,Taboneo Anchorage,4,93.4,2.35
2026-05-18,5,Haldia Dock Complex,7,67.7,4.36
2026-05-18,5,Paradip Port,4,92.4,3.06
2026-05-18,5,Vizag Port,2,79.5,1.87
2026-05-18,5,Dhamra Port,8,76.5,3.25
2026-05-18,5,Hay Point Coal Terminal,3,41.6,1.89
2026-05-18,5,Taboneo Anchorage,5,104.0,2.7
2026-05-19,5,Haldia Dock Complex,4,39.5,3.36
2026-05-19,5,Paradip Port,3,56.9,2.87
2026-05-19,5,Vizag Port,3,57.7,2.05
2026-05-19,5,Dhamra Port,6,88.0,2.78
2026-05-19,5,Hay Point Coal Terminal,1,78.8,1.94
2026-05-19,5,Taboneo Anchorage,3,48.4,2.25
2026-05-20,5,Haldia Dock Complex,2,86.8,3.52
2026-05-20,5,Paradip Port,8,54.0,3.51
2026-05-20,5,Vizag Port,3,82.6,2.04
2026-05-20,5,Dhamra Port,5,58.0,2.36
2026-05-20,5,Hay Point Coal Terminal,3,61.4,2.24
2026-05-20,5,Taboneo Anchorage,3,92.8,2.26
2026-05-21,5,Haldia Dock Complex,0,45.2,2.6
2026-05-21,5,Paradip Port,2,72.8,2.51
2026-05-21,5,Vizag Port,6,42.3,2.44
2026-05-21,5,Dhamra Port,4,75.5,2.97
2026-05-21,5,Hay Point Coal Terminal,3,87.2,2.45
2026-05-21,5,Taboneo Anchorage,4,54.5,2.29
2026-05-22,5,Haldia Dock Complex,5,59.8,3.45
2026-05-22,5,Paradip Port,6,44.7,2.53
2026-05-22,5,Vizag Port,9,48.0,2.79
2026-05-22,5,Dhamra Port,4,74.2,2.56
2026-05-22,5,Hay Point Coal Terminal,6,83.7,3.1
2026-05-22,5,Taboneo Anchorage,2,74.4,2.02
2026-05-23,5,Haldia Dock Complex,5,95.7,3.66
2026-05-23,5,Paradip Port,4,89.0,2.9
2026-05-23,5,Vizag Port,4,60.8,2.18
2026-05-23,5,Dhamra Port,7,41.6,2.25
2026-05-23,5,Hay Point Coal Terminal,6,90.1,2.73
2026-05-23,5,Taboneo Anchorage,3,73.5,2.0
2026-05-24,5,Haldia Dock Complex,2,95.9,3.54
2026-05-24,5,Paradip Port,2,97.1,2.65
2026-05-24,5,Vizag Port,5,106.0,2.72
2026-05-24,5,Dhamra Port,6,62.0,2.69
2026-05-24,5,Hay Point Coal Terminal,2,75.1,1.9
2026-05-24,5,Taboneo Anchorage,4,51.2,2.32
2026-05-25,5,Haldia Dock Complex,6,55.3,4.15
2026-05-25,5,Paradip Port,3,86.5,2.72
2026-05-25,5,Vizag Port,4,98.6,2.62
2026-05-25,5,Dhamra Port,4,45.6,2.12
2026-05-25,5,Hay Point Coal Terminal,9,62.4,2.91
2026-05-25,5,Taboneo Anchorage,1,82.7,2.24
2026-05-26,5,Haldia Dock Complex,5,55.7,3.45
2026-05-26,5,Paradip Port,5,89.3,2.95
2026-05-26,5,Vizag Port,7,102.6,2.76
2026-05-26,5,Dhamra Port,1,95.9,1.9
2026-05-26,5,Hay Point Coal Terminal,5,95.8,2.49
2026-05-26,5,Taboneo Anchorage,3,44.9,1.8
2026-05-27,5,Haldia Dock Complex,3,43.9,3.21
2026-05-27,5,Paradip Port,4,47.5,2.67
2026-05-27,5,Vizag Port,4,38.8,2.41
2026-05-27,5,Dhamra Port,8,84.6,2.94
2026-05-27,5,Hay Point Coal Terminal,5,44.8,2.5
2026-05-27,5,Taboneo Anchorage,4,46.0,2.09
2026-05-28,5,Haldia Dock Complex,5,37.4,3.55
2026-05-28,5,Paradip Port,5,103.0,3.1
2026-05-28,5,Vizag Port,3,37.3,2.28
2026-05-28,5,Dhamra Port,3,79.9,2.45
2026-05-28,5,Hay Point Coal Terminal,10,39.5,3.04
2026-05-28,5,Taboneo Anchorage,5,98.0,2.84
2026-05-29,5,Haldia Dock Complex,3,37.1,3.15
2026-05-29,5,Paradip Port,5,98.5,3.03
2026-05-29,5,Vizag Port,6,40.8,2.39
2026-05-29,5,Dhamra Port,7,104.2,3.02
2026-05-29,5,Hay Point Coal Terminal,4,90.6,2.4
2026-05-29,5,Taboneo Anchorage,0,105.7,1.7
2026-05-30,5,Haldia Dock Complex,3,91.2,3.64
2026-05-30,5,Paradip Port,5,61.3,2.94
2026-05-30,5,Vizag Port,4,86.8,2.49
2026-05-30,5,Dhamra Port,1,60.6,2.01
2026-05-30,5,Hay Point Coal Terminal,6,63.3,2.76
2026-05-30,5,Taboneo Anchorage,5,91.8,2.57
2026-05-31,5,Haldia Dock Complex,8,92.3,4.23
2026-05-31,5,Paradip Port,5,91.3,2.82
2026-05-31,5,Vizag Port,5,96.4,2.58
2026-05-31,5,Dhamra Port,6,38.0,2.5
2026-05-31,5,Hay Point Coal Terminal,5,67.8,2.38
2026-05-31,5,Taboneo Anchorage,3,62.5,2.02
2026-06-01,6,Haldia Dock Complex,3,83.0,4.44
2026-06-01,6,Paradip Port,11,49.2,4.4
2026-06-01,6,Vizag Port,4,82.1,3.23
2026-06-01,6,Dhamra Port,8,51.0,3.52
2026-06-01,6,Hay Point Coal Terminal,8,48.3,3.07
2026-06-01,6,Taboneo Anchorage,1,69.8,2.21
2026-06-02,6,Haldia Dock Complex,4,105.1,4.62
2026-06-02,6,Paradip Port,6,77.6,3.65
2026-06-02,6,Vizag Port,10,76.4,3.79
2026-06-02,6,Dhamra Port,4,50.8,2.73
2026-06-02,6,Hay Point Coal Terminal,7,110.6,3.47
2026-06-02,6,Taboneo Anchorage,6,105.3,3.71
2026-06-03,6,Haldia Dock Complex,4,113.5,4.79
2026-06-03,6,Paradip Port,8,139.3,4.06
2026-06-03,6,Vizag Port,5,52.0,2.52
2026-06-03,6,Dhamra Port,8,72.3,3.41
2026-06-03,6,Hay Point Coal Terminal,8,125.4,3.47
2026-06-03,6,Taboneo Anchorage,5,116.8,3.12
2026-06-04,6,Haldia Dock Complex,1,114.0,4.18
2026-06-04,6,Paradip Port,5,122.1,3.89
2026-06-04,6,Vizag Port,2,137.5,3.21
2026-06-04,6,Dhamra Port,11,89.1,4.07
2026-06-04,6,Hay Point Coal Terminal,12,133.2,4.14
2026-06-04,6,Taboneo Anchorage,6,136.4,3.23
2026-06-05,6,Haldia Dock Complex,8,92.0,5.48
2026-06-05,6,Paradip Port,3,93.8,3.49
2026-06-05,6,Vizag Port,10,83.9,4.0
2026-06-05,6,Dhamra Port,8,97.9,3.55
2026-06-05,6,Hay Point Coal Terminal,10,84.9,4.04
2026-06-05,6,Taboneo Anchorage,6,133.5,3.49
2026-06-06,6,Haldia Dock Complex,6,75.3,4.85
2026-06-06,6,Paradip Port,7,130.0,4.26
2026-06-06,6,Vizag Port,5,131.6,3.04
2026-06-06,6,Dhamra Port,8,90.9,3.1
2026-06-06,6,Hay Point Coal Terminal,10,117.0,3.83
2026-06-06,6,Taboneo Anchorage,3,98.1,2.79
2026-06-07,6,Haldia Dock Complex,12,49.5,5.62
2026-06-07,6,Paradip Port,6,84.1,3.74
2026-06-07,6,Vizag Port,5,96.8,2.87
2026-06-07,6,Dhamra Port,10,143.7,3.92
2026-06-07,6,Hay Point Coal Terminal,7,98.1,3.25
2026-06-07,6,Taboneo Anchorage,5,122.8,2.88
2026-06-08,6,Haldia Dock Complex,4,137.4,4.46
2026-06-08,6,Paradip Port,8,70.1,3.89
2026-06-08,6,Vizag Port,4,108.0,2.87
2026-06-08,6,Dhamra Port,4,85.5,2.79
2026-06-08,6,Hay Point Coal Terminal,5,119.3,3.32
2026-06-08,6,Taboneo Anchorage,6,59.3,2.82
2026-06-09,6,Haldia Dock Complex,5,133.5,5.1
2026-06-09,6,Paradip Port,8,138.2,4.2
2026-06-09,6,Vizag Port,3,52.6,2.41
2026-06-09,6,Dhamra Port,5,115.3,3.39
2026-06-09,6,Hay Point Coal Terminal,10,76.6,3.95
2026-06-09,6,Taboneo Anchorage,10,95.8,3.37
2026-06-10,6,Haldia Dock Complex,2,120.1,4.32
2026-06-10,6,Paradip Port,8,141.6,4.44
